Review,isPositive
just a heads up.... they use cheap taiwan bearings in their motor... they fail after extended use.... and they know it.....than a semi major motor rebuild and if you order their parts you'll get the same taiwanese junk... if you use your saw a lot think twice b4 buying....expected better from german engineering.,FALSE
"purchased this and paid a professional mechanic to install it. after about a week, the car occasionally failed to start, making a click noise when turning the ignition key. rocking it back and forth in 2nd gear would get it started. clear sign of a dead spot. i called the quality-built customer service number and was told by one of their reps that it was likely a poor installation with a break in the grounding.after checking the connections myself to no avail, i just decided to head over to advanced auto parts, pick up a reconditioned starter, and swapped them out myself. as expected, problem solved. i should have saved myself the trouble and the cash and simply installed a reconditioned starter myself from the beginning. lesson learned.",FALSE
runs short and narrow for me. i ordered 9 b. felt like it would be comfy if it fit.http://www.amazon.com/gp/product/b000f5slo2/ref=cm_cr_rev_prod_title,FALSE
never turned the fan on as i returned it immediately. the picture on the website is for a duracraft fan (which is what i was looking for) and a holms fan was shipped. basically the same fan but misleading picture as i was replacing a specific style fan.,FALSE
"man,this movie is bad. this is not even a guilty pleasure, a horror flick that can make you laugh due to extremely bad production. no, none of that. this is plain mean, some of the worst that movies can """"""""offer"""""""".in fact, it's a mystery how such useless piece of celluloid managed to:1) obtain sponsorship and money to produce it;2) obtain a distributing deal;3) persuade actors to accept such stupid roles;4) manage to be released in dvd, instead of being sheleterd forever;",FALSE
"i like belkin, and bought many belkin brand items.however, couple of things to remember.1. wireless network : go with n period. (no b or g)2. wireless router : search for best gamers router in the market.it's not belkin.",FALSE
it is a complete misguiding book that opposes many islamic beliefs instead of telling the correc information.please dont buy this book as its not genuine on its information!!,FALSE
"in less than an hour, my son completed the entire game. don't let the description fool you - all the """"""""games"""""""" included in this only last a few seconds. a huge waste of $50.",FALSE
i ordered the books and received notice 4 days later they were shipped. checked the tracking link and verified they were in dalas received them 7 days after they arrived in dalas. i could have driven to dalas in 2 hours. piss poor,FALSE
"i really really liked nothing gold can stay. these guys are really good songwriters. so why did they waste their time doing this? i mean covers can be a cool thing to do at a show, or on a comp or to just have one on a regular album, but to make a whole album is just asinine. well, if you like hearing punk versions of songs that aren't punk in the slightest, then buy this album. it does absolutely nothing for me, but, hey, at least it's only 8 bucks.",FALSE
my 7 year old had been waiting for this toy for months and was delighted to finally get it for christmas. after the initial delight it was all down hill. this toy proved to be the most frustrating toy ever. after hours of trying to get it to work she abandoned it and hasn't tried to play with it again. huge waste of money!!!,FALSE
"it is obvious that begala and the dems have chosen to not provide specific examples in the book, at least none that can be annotated. and begala conveniently leaves out the fact that for the last two years of the clinton administration, the dept of commerce had been """"""""cooking the books"""""""" on the economy, making it appear to be healthier than it was. now that bush is in, the books aren't being cooked, and thus the economy looks worse now.",FALSE
"don't waste your money, honestly. this thing ruined microsoft's good reputation with me. it took forever to set up on my windows millenium edition laptop, more than 12 hours i'm sure. tech support closed so i had to call back before they were able to get it up and runnning. then when i got a new hard drive and upgraded, i had to re-install it, which i was dreading. this time (after upgrading to xp home edition)it actually disabled the web and i had to deal with tech support yet again. that time though it only took like half an hour.",FALSE
"every bit of her fame belongs to mtv. i don't care how big a fan you are of hers you have to admit that! i agree with the reviews below mine in saying that if you really want (before they made the song about kelly anyway) """"""""changes"""""""" then buy black sabbaths vol.4 or ozzy live & lound. please, dont buy this cheap remake of a classic. kelly is the worst singer i think i have ever heard in pop music! yes this album is pop and only pop just look at """"""""too much of you"""""""" a song about nothing but having sex all the time.kelly is just another rockstar brat that thinks that they have everything they need to make it big........and of course i'm talking about money and fame.seeing as her first album didn't sell anything like they expected it to (and i havn't heard anything about the rerelease) if this new album of hers doesn't sell then she should just quit because she's only in this for more money.",FALSE
"i purchased this book because the broadway production of the title story had proved so enchanting. don't be mistaken, though. the play bears little resemblance to the story. the story tries so hard to be symbolic and airy that the characters become cardboard symbols and i did not find myself caring much for any of them. the story may have proved more engaging had i not been expecting beauty and life to match what i had seen onstage, but as it was, i couldn't bring myself to read the rest of the stories.",FALSE
"its like a game developed by 2 separate groups. the storyline and towns (non combat exploration) is interesting, with some superb graphics both in technical ability (long draw distance, smooth framerate) and in design with loads of color and interesting buildings, monsters and bosses.the actual gameplay in the dungeons is just plain dull. there's no advanced player skill involved like strong/weak attacks or special skills just block and hit. and the dungeons are just plain boring corridors and rooms. disappointing.",FALSE
"there are many interesting memoirs out there...i did not enjoy this book. this might be of use for people that have problem children, but no thanks.",FALSE
"ok...........the whistle,compass and flashlight works. mirror and magnifiers are so small that they are virtually worthless & the thermometer never has worked at all. sorry, i expected something a little better and maybe bigger too.rf",FALSE
"defiantly not the quality i would expect from g e. the locking mechanism with the combination lock is very low quality. the stickers they provide to number the hooks do not stick to the surface, if you plan on using the numbering system be prepared to glue the numbers to the metal fixture.",FALSE
"lacuna coil has lost it. the magic, the mesmerizing ambience due to lillo's vocals is gone. this is a messy album highly dominated by mallcore sound and too distant from """"""""in a reverie"""""""" or """"""""unleashed memories"""""""" to be taken as coming from the same band. even the song in italian ('without fear') has nothing of the magic of 'senzafine'. the only song truly lc in my opinion is 'within me', and yet has not the fire of 'to myself i turn' or 'falling again'.unless you are a hardened fan or very open to a band falling into the mainstream i recommend to avoid this one.",FALSE
"mr. kotani, to me, obviously knows little or nothing about voyager, its captain, and crew. this novel is science and plot driven, but i believe that it needs a great deal more than just being a repetive action and cliff-hanger plot book. i do not wish to slam mr. kotani personally, but he should acquaint himself with the characters in this interesting series. christine golden does an excellent job as a writer and getting into janeway's mind. i suggest that you read her book in the voyager series. this is the first review i have written under my new nick name; i reviewed the 34th rule just recently and i believe many readers would enjoy it. in the original series, i tend to like uhura's song best. both of these books are strong in plot, characterization and values that should have us thinking about events on earth.",FALSE
"i don't know if it was just that this charger doesn't work on ipod videos, but mine didn't even charge. the red light came on, but when i plugged it in nothing happened. i was lucky i had the usb cord or i would have nothing. so basically, the one i received was either defective or these just don't work",FALSE
"the guidecraft rocking chair is cute but, i don't think that it is very durable. when i started to assemble the chair with the allen wrench that was provided, the wood started to split. i am a 110 pound grandmother, so if the wood splits from the pressure of me hand tightening it, i don't trust it to be safe for a child to rock in.",FALSE
"i bought a package of two a23 batteries as replacements for the one that died in my garage door opener. the first one i put in only lasted as long as two uses. thinking it was just a defective battery, i put the other one in. it lasted as long as about 8-10 uses. good thing i was at auto zone that same day and they had one pack left of the a23 batteries. yes, i paid the full retail price, but at least i haven't been let down since i put them in about 2 months ago. i don't know how you check battery life before you buy batteries online, but i guess you just take that risk.",FALSE
"i am not too fond of langman's. it is brief, meaning that you will get a statement of facts but won't necessarily get an explanation or a logical correlation or an in-depth explanation of the processes. just facts. the pictures are pretty good but it could definitely use some more.",FALSE
"are these outtakes from the frist two? # 1 was great, innovative, # 2 much better and lots of fun?# 3 - somewhere between trainstations and coalminers .... complete with sigourney weaver's robo-forklift from aliens?oracle? wasn't she in stephen king's the stand? or is this the unknown jean paul satre's """"""""no exit""""""""- revisited?it's all very so-so, and probably most appealing for the 15 to 30 year-olds - and made for their minds ..... but really ... so much droning, so much confusion ....and what's with the green glows? close to oz i woulc say.",FALSE
"i bought this one (kx-tg5576) to replace my old panasonic cordless phones (6 years), because the handset was broken into pieces. since i had so much good experience with the company; i decided to get another one from panasonic. at the beginning, i loved this phone, it had all the features i needed and i could personalize the ringing tones and the displays. but right after the warranty period had run out, the handset died (handset lost link to base and speaker phone on the handset died). i didn't bother to fix it, so i got another model (kx-tg5571); one year later, the handset died again with the same problem. then i bought another one from panasonic, which died again now with the same problem. so it seemed that panasonic has intentionally designed their products this way, so that they can continuously earn profit from their customers.if you want to get a phone for extended life, don't buy panasonic; unless you just want to enjoy the cool features.",FALSE
"made in fra in 2000, serial# 548-150-2, playing time 41:22digipak format. this is jlp's first album, originally released in 1964. the quartet also includes eddy louiss (keys) and daniel humair (drums), which have played on many early jlp albums, while gilbert rovere and guy pedersen take turns on double-bass duties.some of the songs performed have been penned by people like charlie parker, django reinhardt, duke ellington and dizzy gillespie. tracks are 3-4 minutes in length, so include no extrapolation or development like found on, for example, """"""""more than meets the ear"""""""" or """"""""electric connection"""""""".the sounds have this """"""""club"""""""" feel to them, and most of the material is classic jazz, with the addition (odd for the times) of violin. no guitar.not my kind of jazz, but it documents well the beginnings of this creative and original musician. good performances, blending subtlety and versatility.",FALSE
"over the years i have sporadically listened to john's work. always like his stuff but not so much that i would want to get an album, cassette or cd. but i have this cd and i am glad i have it. if i were to have only one of john's work, this is the one. no regrets on this purchase, except that i can't wear this out like a cassette.",FALSE
"i am (or should i say was) an avid patricia cornwell reader. but let me tell you, this book was horrendous. who wrote it? it certainly doesn't seem like she did.although some of the characters from previous cornwell novels were involved, scarpetta was not, except for one mention somewhere before page 130 or so. that's where i stopped reading it. i think my two year old could put together a better story.even her details don't add up. the governor's wife is 70 years old, but her four daughters still live at the mansion, whining like babies, with the parents searching for husbands for them. ok, even if she was 45 when she had the last of the four, the youngest would still be 25. ridiculous!i don't think i'll be picking up another cornwell book again, ever. if you ask me, this was a lousy attempt to cash in on her name as a good author. but my guess is, she's lost a good percentage of her readers forever.i want my money back!",FALSE
"this book stinks. it serves as nothing more than a pro-abortion platform, consisting mostly of contrived arguments pro and con, which are always won, you guessed it, buy the much more thoughtful and compassionate pro. the rest of the book merely wraps around this platform in an attempt to present the book as something other than the author venting.",FALSE
"if you want it for weather, great; but if you want it for transmitting for cb purposes, don't bother. i bought 2 and what a waste! they can only transmit well up to 600 feet, and tops out at 1/2 mile. if you live in town, that may not matter to you, but if you're in the country at all, it won't make it. find a longer range unit cause this one is not it! i used a car model in my home with a antena on our tv tower that worked great for years. but this i repeat is a waste of $ for a cb! sorry, but i must speak the truth, wish i could get a refund!",FALSE
"i got this as a gift (white elephant type). i reviewed it on amazon that very day, and they wouldn't publish my review. let me try to be more delicate this time...gaaak. this author sucks. terrible, brainless untalented garbage.",FALSE
"bought this to tack christmas lights to some trees. when it worked, worked great and you can't beat the price. mine jammed every 20 staples or so, however, just like many other reviewers. this """"""""jam-proof mechanism"""""""" discussed on the packaging seems to be an invention of the marketing department.seemed to work better with a fresh sleeve of staples, once it got about halfway used up the jamming started, and it was worse when holding the gun at odd angles. this thing jams so often i actually replaced the hex nut at the back with a wing nut so i could take it apart easier to clear jams.going to buy a better model for next year.",FALSE
"i was really excited about this product and thought i had finally bought the perfect gift for my husband. this was supposed to be his father's day gift, however, when he loaded the pictures onto the keychain, the pictures were so dark that you couldn't even see them. i'm not sure if this is typical or if i got a defective keychain, but either way, we were both really disappointed. i would not recommend or buy this product again.",FALSE
i bought this printer to use with my mac mini and i've had nothing but problems. only the top 2 inches of any document containing a graphic (or a pdf) will print. i've been online for 3 weeks with hp and they still can't figure out how to fix the problem.,FALSE
"even if you ignore the dozens of technical errors, the fact that the author never interviewed the subject speaks volumes about the insights that aren't there. hopefully some day neil armstrong will speak out and tell us about how he felt during various adventures of his life--the moon landing in particular. having someone who has little knowledge of the aviation and space environment try to fake it just doesn't work.now how can i get my money back on this lemon?",FALSE
"i disagree with the other reviewer who praised this book for, among other things, its historical accuracy. this book has no claims to contribute to historical studies at all. it is a work in cultural studies, and shows all of the characteristics of that genre - obscure language, complex theories, loose historical claims, and a confusion between fictional and non-fictional sources. obviously the analysis of fiction and non-fiction, together, is essential to the argument of the author, but as no attempt at historical or even literary context is attempted, one is left with a series of under-argued observations.",FALSE
"what has happened to this band? a years ago ( until 90's ) they were doubtlessly the best contemporary rock band and then suddenly they've became a sellout corporation. bono's voice is getting worse all the time, as well songwriting. songs are miserable and lame, monotonous and annoying. sterile production makes this album even worse. that production is very one-sided, with every song designed as a simple, catchy, mid-tempo rocker or ballad. rotten simplistic crap as atyclb. as marketable as that previous soup.this is essentially only a dull plodder, forgettable filler. a sea of mediocrity. here we have u2 making a bunch of songs sound like trademarked u2. plus, the vocal assault doesn't help take away the impression of u2 becoming dumbed down cartoon caricatures of themselves.achtung baby and pop now seemed a million miles away",FALSE
"i bought this product after reading several reviews online and also after receiving recommendations from friends. it worked great for the most part (major cities like seattle gave me some problems) and did fairly well...and then it died after only one year and shortly before i was about to make a 10 hour road trip from florida to georgia. when i buy an electronic product i would like to know that it will last me for a few years rather than having to replace it on an annual basis.to those customers who highly rated this product more than a year ago, i would be interested to hear what your current recommendation is for this fm transmitter.is the life expectancy of these things only a year? if so that seems rather ludicrous to me.",FALSE
"though this is billed as the latest in a series of """"""""hidden camera"""""""" movies, half the time everything appears staged. frequent attempts to make non-spanish-speaking foreigners the butt of the jokes suggest that the filmmakers think the audience is made up of naive xenophobes. made me long for cantinflas.",FALSE
"bad, bad, bad. nothing is good about this film. nothing. the performances are overblown and director spacey, such a talented actor, here directs every moment to be a major one, allowing nothing to just happen. such talent is wasted here.",FALSE
"i would not buy this again sound is poor alot of juke in the sound but that is what live lps and cd sound like. if they want us to buy cd,lps they have to think about the sound.....ect",FALSE
"this was a great story however the """"""""stat of the art"""""""" animation looked like they spent about half the time of the production of your typical saturday animated cartoon and the new songs were very annoying. (very cheap how they put the bumble in the rabbit suit so they did not have to animate his fur.)when i picked this out i thought that it would be cool cause the computer stuff looks exactly like the clamation that they used in the original on (except for santa and the snowman). but they turned out to be very cheaply done.most 4 year olds will like it however but if you like the other movies of the rudolph series (which i do) you can't get into this one good.",FALSE
"i have owned this record for a little over a week, and, after repeated listening in the car, while commuting, have to say, that i don't find that it bears listening to alone, despite my love for solo keyboard, from bach to brahms to scriabin to jarrett. now, maybe, if you are a single guy or gal, and want some mood setting couch listening music that won't get in the way of """"""""meaningful conversation"""""""" as foreplay, this might be just the ticket. kind of like taking a date to see franco zeffirelli's """"""""romeo & juliet"""""""" in my time. one thing positive i can say is that the piano sound is well recorded. however, the music does not stand on its own merits. never the less, it might be useful as good candle light, or couch music. use your thousand words to inform the amazon.com community of your luck in this regard!",FALSE
peeled and attempted to divide one apple. it did work but it took a lot of pressure and some rocking of the tool to get it through the apple. blades are far too dull to use easily. it will not replace my kitchen aid knife,FALSE
"dont buy this album letalone any tbs album, but the point is all you little emo kids out there prolly love these guys and i hate too tell you your little girls and go back too listening too dashboard or saves the day",FALSE
"i got this thinking that it would be more comfortable for my children while taking their temperature. it has never worked. first, you have to put on these little covers before using it and they break almost instantly. then after going through all the preparations for use, the stupid thing does not give an accurate reading. it says one temp for one ear and a different one for a different ear. and if you try it a third or a fourth time for some kind of accuracy it will give you other readings. it is horrible. i would reccomend a regular arm thermometer.",FALSE
"would not work past 10 yards. have used many models of 1,2,3 gen nv and this is about as bad as any i have seen.",FALSE
what is in the glass jar seems very good and my wife really liked it. now to the bad part. i am sure the company thought that putting this salve in a cheap piece of glass was a great way to save some money. the short version of this story is that we used about 1/3 of this jar and my wife trying to open it and the glass just broke in her hand. this 15 dollar jar is going to cost us around $300 dollars in co pays. i will post pictures of what the glass looks like and what it did to my wife's finger. she ended up with two stitches in her left index finger. i wouldn't buy this product until they change to plastic. if you do want this product put it in a different container once you receive it.,FALSE
"his music isn't all that! the only person good enough to be on the top of the charts is, norah jones!her lovely voice can't be touched by anyone out there!",FALSE
"when two undereducated, over-opinionated, and inexcusably vulgar socialist vegan conspiracy theorists get together to write a diet book, this is the result. this book is 50% political manifesto, 49% baseless opinion, and 1% fact. it sounds like most of the nutritional information they are passing along as fact has been gleaned from peta brochures, and they discount years of scientific research in the health field. any research data that does not fit into their very narrow (and, i might interject, un-expert) opinion is explained away as a vast governmental conspiracy. and the language is ridiculously vulgar. i felt like i needed to wash my eyes out with soap halfway through the book.",FALSE
"an attempt to electrify radiohead is like trying to add weight to shaquile o'neal. the blend of mind drilling beats laid over sped up lyrics and distorted chord progressions destroys the overall purpose of the music. even open minded radiohead fans will listen to this and cringe... how can you take music that is deeply entrenched in worthwhile lyrics, soul, blues, and emotion and attempt to fit it into a dance club sound. if you want this sound, get a radiohead record and play it on double speed while banging a few pots and pans--at least the experience will involve the listener this way, rather than lulling them to sleep with miserable clubed out vocals.beware this cd stinks.",FALSE
"should've listened to all the 1-star & 2-star reviews. sticks fly out easily, racks don't turn unless you hold the center rod, water collecting tray doesn't stay put. the whole thing just feels very cheaply made. for $2 extra, get the munchkin one instead. much more sturdy & better quality. the sticks actually are foldable on the munchkin model, so they'll not come out. you can actually rotate both plates easily.",FALSE
"although the book provides a useful summary on a number of areas (for example descriptions of various villiages around la) i missed practical information, such as:- how does the school system work in usa?- at what age need children go to school?- practical information regarding moving to la /usa such as can i use my european electrical equipment there (such as waching machines, etc)?- practical tips on medical system, doctors, etc.i have seen better.",FALSE
"although i've had high expectations for diana and saw her developing potential during the show, i'm afraid that this single doesn't live up to star status. she is cute, but no sex appeal and, although she sings well for such a young person, she hasn't learned to convey emotion in the songs - they seem rather bland, average pop-ish recordings",FALSE
"milla jovovitch is very attractive, but she needs help with the acting. there were no great stars in this. just a tired old story of the hard hearted operative who has a change of heart in order to save an innocent child. you get the feeling the writers phoned it in.",FALSE
"to describe this as a barbara mandrell album is a distortion of the truth. note the small lettering - and friends. what this means is that most of these songs were not recorded by barbara. even if one or two did feature her voice, they were very early recordings and do not even sound like her earliest recognized recordings - those she did for columbia.i love barbara's music - she is one of my all-time favorites - but you won't find any of barbara's music here.",FALSE
"like johnny depp? like music? then there's no reason at all to buy this. in fact i wouldn't recommend this to anyone.i'm sorry but this must be the least inspired record i've ever heard. there are only two songs that are mildly entertaining (i save cigarette butts and the deal), the rest is...well it's crap really.there are a couple of overly long tracks that unsuccessfully toy with studio manipulation (zing splash , john glenn ,and scraping from ring). i can't call it anything other than pure filler.there's the abba cover (c'mon guys!), there's a totally unoriginal and uninspired blues song, there's a totally unoriginal and uninspired country song, and there's a totally unoriginal and uninspired ballad.hey, you know what this album is?",FALSE
"the standout is, of course, """"""""united states of whatever"""""""" which is pretty good, but the rest of the album falls flat. his fake bjork, depeche mode, etc... songs are better than the rest, but they don't make this album worth buying.",FALSE
"this is the first martial arts book that i have seen that has next to no worthwhile content. the information contained within is little more than the most basic martial arts knowledge combined with a lot of photography. the best part of the book is the abbreviated history of the pai lum style, though better, more accurate information can be found on wikipedia for free. nearly every 5 star review is by a person whose name appears at the back of the book under the instructors list. don't drink the koolaid, this book is a joke.on a positive note, the photography does show off the impressive uniforms of the pai lum tao practitioners, studded leather gauntlets and matching belts. very nice!",FALSE
"a 2 disc set where the cds are 32 minutes each?? what a scam!! this could have easily been issued as 1 disc, and would have been worth the money for those into this type of music. plus, 3-4 of the tracks are not the original versions! save your money and pass on this one as-is.",FALSE
very bad picture and i ordered hd. even my son notiiced the blurriness of the picture. i'll never go online to watch movies unless it's improved.,FALSE
"hallow's eve is yet another one of the countless """"""""horror"""""""" novels following the """"""""someone returns to their hometown to confront an ancient evil"""""""" scenario, which has, along with the concept of halloween in general, been beaten to a very uninteresting pulp.the book while apropriately atmospheric is rather unspectacular and often features very boring characters, none of which forge a relationship with the reader.the book is well written when reflecting on the context to which it is based. being well written however, is (as any avid reader will attest to) not enough! one must have thought evoking concepts, emotional connections, as well as excellent character constructs to be deemed """"""""a good book"""""""", or at least a book worth reading.that being said, i would not deem hallow's eve """"""""a good book"""""""". it is not by any stretch of the imagination an """"""""awful book"""""""" but is definitly not worth reading when compared to the much better stories that are most definitly out there.",FALSE
the death of pat tillman and all of the other heroes of our military fighting for our freedom in this world wide war of terror is a shining example of the greatness of generation x.the authors theory that this reactive generation x is not worthy of greatness is just not valid.,FALSE
"i'm not sure what to do with this candle now. i let it burn for maybe five minutes but couldn't tolerate the smell. the fragrance is very sweet. it reminds me of pre-teen perfume/body lotion from the drug store: powdery, artificial, candy like and floral. for some comparison, i'm fond of the pacifica candles. they're pretty straight forward, very fragrant, and effective. i was just looking for something along those lines: relatively inexpensive and pleasantly effective. i will say that it seemed to burn very cleanly and seemed to be a nice candle. i wish i could smell other fragrances in person, perhaps their lavender scent just isn't for me (i picked lavender because i thought it was a pretty safe route to go).",FALSE
"i decided to get this particular detergent because of its claims that it would be great at eliminating pet odor. well, after a single use, the strong smell of cat urine was still lingering. it did leave the room smelling nice and fresh initially, but as the carpet dried, the foul odor returned!!!!",FALSE
"i have never in my life seen a more formulastic, unorginal movie in my life and most of the movies they were copying were bad movies them seleves. this has a multiplying effect of making it the worst movie of all time!!. most porn movies have better scripts. i spent most of my time either wretching at the lame plot and characthers to laughing at the totaly ripped off plot lines in the movie. it was like they had an outline or a formula for an action summer movie and they just filled in the story like an equation being done in a blackboard, by the way i spent most of the time cheering for the asteroid.",FALSE
"the movie did not play. when i contacted gohastings, they said they cannot replace it because more than 30 days passed. i thought they stood by their products. i was wrong. i will look for other retailers next time.",FALSE
"while my daughter likes playing with this puzzle, the puzzle is not durable. she, like many teething toddlers, chews on things. the pieces of this puzzle are made out of particle board and just dissolves when chewed or slobbered on...",FALSE
"the game was fun to play but the company the put out the game does not pay attention to it, i have a brand new 24 inch i mac loaded and the game had weird graphical issues that there seems to be no patches or updates to fix it, it got so bad that i couldn't even play the game. oh well, for now i will stick to windows for my pc games.",FALSE
"this is a very sad retrospective. wait for something that is true marshall tucker band on dvd, or buy the greatest hits cd. this dvd is a waste of money.",FALSE
"the only sections of this novel that are worth reading are the those that take place in india when jasmine is a child-bride. the rest of the """"""""novel"""""""" reads like a diary entry...nothing much happens after jasmine moves to iowa and i found myself not really caring about the characters.it seems that ms. mukherjee should try and write more than one draft of her novels before sending it to her publisher.",FALSE
setup is: pc - 6ft hdmi - repeater - 30ft hdmi - lcdtv. in this setup this thing does not work at all.,FALSE
"i should get my money back just by the shear number of typos i've found in this book. putting that aside, mr. niemeyer, as much as the mayority of journalists of our time, does not put aside his own political views and try to give us, the public, an objective analysis of what happened in venezuela during those days of upheaval in april 2002. i've been trying to find a book in english that did just that but i'm afraid this journalist as much as the journalists of the venezuelan opposition do not present an objective and thorough investigation of what happened. his statements lack factual support. there is no mention of any police investigation of the massacre just a simple sentence stating that chavistas on the bridge could not have shot at civilians. i'm afraid niemeyer needs to do more research and put his opinion or agenda on the side. i will try """"""""venezuelan politics in the chavez era"""""""" by ellner & hellinger to see if i have better luck.",FALSE
i had been reading hemingway and thought i might as well read fitzgerald. oh dear. what a waste of time. i read 3/4 of the book and threw it in the dump. i fully agree with another reviewer. fitzgerald on one book in him...and this was not it!,FALSE
"this product does not work with windows 2003 server, and it doesn't call that out on the box. this is 3 or 4 years after 2003's release and they need to indicate it on the box or customers like me will bring it home and it won't work.",FALSE
"the lamb is very cute and cuddly and little bigger than expected but my main purpose for buying the lamb was the sound machine. the sound machine is horrible, it is way too low when inside the lamb. not worth it.",FALSE
mortal kombat annihilation continued the story following rayden and his young earth warriors. the story line was good but some of the graphics and special effects were a little weird. i would recommend this movie to the lovers of mortal kombat but not to veiwers who want to see a movie. end,FALSE
"firstly, i believe mr. cobb is probably a pseudonym for a female writer. it just had that feel from the writing. the good ol' usa saves the world yet again. however, certain aspects seemed horribly out of wack (i.e. """"""""0100hrs in the afternoon""""""""???) and an infatuation for the word """"""""expedite"""""""". the story was slick and the book was a decent read but the """"""""tactical"""""""" plot was a definite stretch. i had a feeling that the cunningham would be going up the yangste after the first couple of chapters! and lo and behold up she went.",FALSE
"if you plan on spending loads of money for airfare and a hotel in order to get to the tea test location, save some of the money by not buying this book. the practice exams were fairly simple and the math section was completely unrealistic compared to the actual test. i am by no means a math wizard, but this book portrayed the math section as one of mostly very basic math. the actual test is 10x harder! ill be buying arco's guide (us marshal test book) for the next time. several people told me after the exam arco's math section closely resembled the actual test.",FALSE
"this movie is boring, far fetched, self serving, has a weak plot, was a waste of my money, has girls that are not as hot as he thinks in it and is just generally dissapointing. this movie could have been great if he made the girls hotter and actually had more than 3 minutes of action in the first hour and 1/2 of the film. kurt russell cry's for his mommy at the end and i wanted to do the same because this movie was so terrible. don't buy or rent this movie, keep an eye out for it in your nieghbors trashcan and watch the last 15 minutes if you want to lose respect for kurt russell, then go rent big trouble in little china and get it back again.",FALSE
"the other reviewer was right on the money. i bought this software, learned how to use it, (simple enough) and spent time creating a multi-page site only to discover that it is impossible to publish. i tried publishing it through the links on the software but cannot. of course you discover this only after paying for a site host. now i have web space and no site to put there. i can build a site using the host supplied software so why did i pay for this? i can't give this any stronger negative feedback, this company are a bunch of thieves!",FALSE
nowhere in the description of the item did it say there was a no return policy if you had opened or tried on the item. very disappointed.,FALSE
"this rating is about the battery onlydrill performed as expected and has the power needed in a very lightweight drillbut - the battery(s) after 14 months hold a charge for 24 screws (3 inch into treated lumber).since it is both batteries i am guessing this is a design """"""""feature"""""""".this seems to be the gillette model of creating a product with an ongoing revenue stream and i resent being that stream...always bought makita but if they are asking for $150 each year there are better alternatives. like multiple less expensive brands.",FALSE
the concept is probably pretty good but the construction is the chinzyest (my own word but you get the idea) i ever saw. extremly difficult to unwind. the traverse shaft is positioned too far to the left causing the hose to overlap. i hope it lasts thru thos year. a poor product.charles tinkercolumbiaville mi,FALSE
"the show worked at its core when jonathan kent was still on and you had father and son moments. the dynamic of him with his parents made the show like you'd expect an early start of clark's life to be. somehow by season 10, they got wayyyyyy off track! the whole blue blur crap, and clark looking like the only idiot alien who is afraid to fly... it just got bad.the finale was pretty pathetic in that you don't see him in the full suit. they just cgi (and bad cgi) him into a crappy costume that you get a glimpse as he helps a plane ala reeve/routh from the movies.ewww stay away from this one folks and wait for the """"""""man of steel"""""""" movie starring henry cavill.",FALSE
this book is very small and dated and the information is limited. there are very few photos and the price is also very high. the book was purchased based on a glowing review. the reviewer clearly is inexperienced or knows the author.,FALSE
"i have had this dvd combo and it worked great until it was about 1 year old. the warranty ran out, and it started spitting dvd's out saying it couldn't recognize them. called customer service and was told i hadto pay $60 for them to look at it, but they couldn't guarantee anything. for that price, i might as well buy a new one!i'm lucky if a dvd plays. i opened a brand new dvd, put it in and it wouldn't read. one time it did read one, then then next time i tried to play it, it spit it out. all i can do now is watch the vhs. it's 2 years old now. was it worth 100.00 a year, no. (about the price when bought)",FALSE
"how can you sell a book of tips for a game that has already had it release date pushed back for at least 1 year so far and it is begining to appear that it will be pushed off for another year, maybe on some other plane of excistence that the game does one day hit the stores so the poor saps like myself that has had this game preordered for so long i should be charging intrest on the money i wasted waiting i might actually buy it but do like me and wait to see which comes first gt4 or armageddon",FALSE
"murrow gives a wake up call -- with 61% of the adult attendance of our churches female, and even higher numbers for volunteers, clearly the system is broken. or more precisely, as we come to realize in reading this book, it is perfect for the results we are getting.why is christianity the only major faith system in the modern world that is dominated by females? islam and judaism are balanced without the gender gap we see in christianity, so we can't accept that the gender gap is due to women being more """"""""spiritual"""""""".but it is obvious murrow is a first time writer. and this book, while pointing to the issue, treats the issue as a """"""""marketing"""""""" issue. it engenders a solution approach that is purely a whitewash. throw a new coat of paint on the church, change the vocabulary, and let's go? i've engaged in discussions with fans of this book, and it is clear they are trapped in the system so deep they can't see that yet another church growth type solution is not going to fix the issue.",FALSE
"going in i knew that this was a re-recorded best of. however, knowing they still successfully put on a good live show i gave it a shot. i was immediately disappointed. rather than start with the first track, i went straight to rock me and lady red light. classics from the once bitten album. my first response is what happened to the punchy in your face guitar work. the guitar sounded like it was filtered through a wah pedal and ended up real muddy. the singing is actually very good and the guitar work seems on, it's just that you can't really tell through the bad guitar sound and in the background mix. it's as if they preferred to highlight the drums and bass. admittedly, if the guitars were better i wouldn't have been as disappointed but the guitar is what drove the songs originally, supplemented by the bass and drums (and some keyboard). if you have the originals, stick with them and pass on this rehash. (only exception - house of broken love)",FALSE
"the box cover makes this look like a comedy. it's not. only get this movie if you aren't expecting laughs.it's a drama about a woman who decides that she sleeps around too much, and so she's going to be celibate for the next 90 days.",FALSE
"i found the book funny in parts, but increasingly boring and unfortunately i really got to dislike the author. i wouldn't ever want to meet him. unfortunately there's a lot of australians like him, ignorant, drunk and racist.",FALSE
"after one month of purchasing it i still haven't reeived the product and worse of all, no email with the reason why. i already considered a waste of my money and i will never purchase again from amazon paying in advance.",FALSE
