"","review","rating"
"3081","prompt responseprompt response to my request, communications were clear and the request was processed within hours. special thanks to rola the customer care assistant.",5
"3082","best app and cheaper than another app",5
"3083","great customer care service!hi,my booking reference is 18001778261.i had a longstanding unresolved issue with flight cancellation and refund of the airfare for atleast a couple of months. although it was due to the airline, trip.com took ownership of the issue and refunded me the costs involved. not only did trip.com refund the airticket fare, they also compensated me partially for the incidental expenses arising due to the flight cancellation (food, accommodation, alternate travel costs). i am quite happy with the customer care team at trip.com, especially ms. aggie yu who finally resolved the matter. also i noted that the responses (or the reply emails) are quite immediate & prompt from trip.com. the delay was only for the refund/ compensation (but was settled finally). i recommend trip.com for everyone for their great customer care service.",5
"3084","customer service is very responsive andcustomer service is very responsive and helpful. i booked a return ticket and got an email saying the payment only went through for 1 ticket. cs team helped to get this fixed quickly and were very available always when i msged them",5
"3085","ill review if i confirm i have aill review if i confirm i have a flight having a hard time confirming that n west jet the airline",2
"3086","i had a discount code to enter for myi had a discount code to enter for my flight booking but there was no place to enter it. and because the credit card transaction didnt need an otp, it never said it was the final step. i couldnt get the discount on my card.",3
"3087","customer advisor cayla thank you forcustomer advisor cayla thank you for you asistance",5
"3088","awesomeawesome, user friendly, and easy to operate. all the bookings i did was exactly how/ what it was.",5
"3089","book tickets directly through the airline! not trip.comdont book tickets through an agency such as trip.com. they dont allow you to purchase additional baggage. i sent them multiple emails asking them to check in an overhead bag. i got answers like my computer doesnt allow me to purchase baggage or standardised answers etc. eventually, they kindly asked me to buy additional baggage at the airport, which is 3 or 4 times more expensive. also, no changes can be made regarding seats, bags, and flight times.",1
"3090","quick and easy and was happy with thequick and easy and was happy with the comfort inn that we got through trip.com",5
"3091","very helpful customer service when my flight was cancelledvery helpful customer service when my flight was changed by airline",5
"3092","the agent is trying to solve thisthe agent is trying to solve this issue, therefore i am giving him a good evaluation for the effort and efficiency",5
"3093","offered a refund but nothing has been done about it!booked a connecting flights for myself f.gardner and my son v.samardzic ,booking number 18078686931 and 18078668115 london to milan and then milan to sharm al shaik for 20th october 2022 and flying back 26th october 22.the first flight time was brought forward by the airline(easyjet)so the connection was not possible anymore!on the 17th of october at 11.24 uk time i got a call from trip.com customer service asking if i would like to volunterily have my flight canceled and refunded as obviously the connection was not possible any more ,they only offered a refund on the milan/sharm al shaikh round trip for 250,which i reluctantly accepted,and therefore did not attempt to use the tickets or fly that day!since then, i have not heard anything or had any correspondence from trip.com , i have called their customer service centre back on the same number they rang me from 08081969996,and spoken to a mayan ,a catherine,an alice,and lastly a volodya,with no success .they have either known nothing about the refund case,or told me another another department is dealing with it,and cannot help me further. i am beside myself with frustration.!!!!!!i want the refund you promissed me!!!",1
"3094","dont book with trip.comi urge extreme caution with trip.com. i booked a flight with them. upon turning up at the airport, the airline said that they had no reference of the booking. i therefore had to buy another flight, on the day, at greater expense.i have contacted trip.com on multiple occasions since, to ask for a refund. each time they tell me that they are waiting for the airline to return the money and they will then refund me. however, as stated above, the airline said that there was no booking. i bought the flight via trip.com so they are the ones responsible for refunding the money to me. my contract was not with the airline it was with trip.com, who are in breach of contract.this has been going on for nearly 4 months. despite regular requests from me to refund the money, it's clear that they have no intention of refunding the money and they are hoping i will give up my regular requests for a refund. i have given them plenty of notice to tell them that if they don't refund the money, i will share this experience on social media. it's clear to me, that they are being fraudulent i urge you exercise extreme caution when using them",1
"3095","complete room facilitiescomplete room facilities, clean and well lit. staff are kind and courteous. place served delicious food too.",5
"3096","i really appreciate the call backs andi really appreciate the call backs and follow through. many service providers leace the customer uninformed and not knowing what happened. well done. even the emails were replied by different advisors in trip.com, it feels co ordinated. keep it up and i look forward to the refund.",5
"3097","the apps is very easy to use.",5
"3098","it has been great experience withit has been great experience with trip.com features of hotel and flight.i advice to add more airline and bdt currency",5
"3099","booked our trip to singaporebooked our trip to singapore. worked smoothly and great prices. would be happy to be a returning customer.",5
"3100","very supportive",5
"3101","bath need updating",4
"3102","fast and efficient servicefast and efficient service. they fixed my problem in a matter of an hour. thanks a lot",5
"3103","it was very easy to use.it was very easy to use. i love the app.",5
"3104","avoid jet star as much as possiblejet star is the worst low cost. always late and greedy.",1
"3105","booking flighti was trying to find a value flight to florida. trip.com and other sites were among the search results. trip.com offered a good price, but not the lowest one. but i was impressed because of its efficient booking process.",4
"3106","easy to use and trustworthy site",5
"3107","recommend !support team very helpfully, easy to contact and quick responses by email. booking process very easy.",5
"3108","smooth experience no hickups",5
"3109","thank you leo for the amazing servicethank you leo for the amazing service. quick response and resolution. totally will recommend trip.com and special shoutout to leo for being amazing.",5
"3110","ive waiting for 1hour for my checkive waiting for 1hour for my check incoz the room still not yet done for cleaningmy check in time is supposed to be at TIME PM.i check in around TIME PM alreadyand the wifi inside the room so low",3
"3111","price was very good and i had noprice was very good and i had no problems.",5
"3112","hassle free checked in and friendly staffsi am giving five stars to the friendliness of the staffs attending my needs but have to deduct 2 stars for the room cleanliness especially the toilet and also the floor. could be the management is facing understaff problem? hoping for some improvement because i am planning for my next visit someday.",5
"3113","flight cancel, scammed badlyflight cancel, no refund given.ask me to directly deal with airlines. very funny~see the reply from trip.com, saying after checking the flight on schedule~ they dont even have my booking number yet. but can reply flight on schedule. fortune teller~summary: flight cancel by airlines. called by trip.com. ask me if want refund cash or change another flight.the customer service say can refund cash. i did re confirm again also if sure refund cash (agent say sure). end up money gone. waste alot of time replying and refunded 0~ HAPPYSMILE trip.com just blaming airlines~ which his own staff confirm can refund cash too.problem not solved at all~ try to ask me call instead of emailing. to prevent recorded maybe? HAPPYSMILE ",1
"3114","room was very small for how much weroom was very small for how much we paid, advertised as having queen bed, but only had a double!!! smallest tv!!!! will not stay again, unless offered a bigger room.",1
"3115","booking flights in ausvery easy to navigate,gave me plenty ofvery easy to navigate,gave me plenty of options",5
"3116","rush booking ,no problemin our very rush booking,we've found the location near the place we want to go because my husband flight early morning and this a good choice just right beside of manila international airport. cheap and good. the staff are very friendly and very accommodating.",5
"3117","1782487326017824873260. sen has been very polite and helpful in resolving my issues and anxiety. i believe good folks like sen should be valued and rewarded.thanks alot for your excellent response.",5
"3118","easyjet cancellationunfortunately, beyond the control of trip.com, easyjet cancelled by flight. the trip.com guy was helpful though on the phone.",3
"3119","seamlessseamless purchase of my tickets. regular correspondence was great. happy to recommend their great pricing.",5
"3120","very good choice of hotel and the bestvery good choice of hotel and the best price! thank you trip.com",5
"3121","not professional approachnot professional approach. tickets were overbooked and we were not able to flight on time. there was no information that these tickets could be overbooked, and we have found out it on the airport. our business trip was delayed.",1
"3122","ticket issuancethere was a problem from the issuance of the ticket due to technical problem from their third party partner. the team george and regina had solved the issue and deliver the prompt resolution to my problem. excellent response from george and regina. thank and keep up the good work.",5
"3123","good nice service",5
"3124","trip were greattrip were greatnice fast service",5
"3125","very good placeplace that i stay is very good hotel",5
"3126","best price worrying payment methodusually it give me the best price but i am worried with the payment method as they usually don't ask for otp/tac when using carddit cards",4
"3127","flight ticketflight ticket.",5
"3128","your services is good and sorts thingsyour services is good and sorts things in time. but you changing fee is very high.",4
"3129","its a great website for travel booking",5
"3130","cancel my flight last minute without my knowledgemore than a week conversation & follow up regarding name amendment because i need to add the middlename on the ticket base on the passport info. i sent all documents they need. since day one they kept email me my request on process its take 24 hrs to review. so i called them again because i dont get any answers besides they keep saying is on process its take 24 hrs. 7 days an a row that what response i got. even when i called they always telling me dont worry ur request is priority and promising me and giving me a hope my issue will solve. even i request a supervisor to talk to, 3 times different day, they keep saying no supervisor available because their busy dealing another customer and they will put request to call me but no one call. then the day before my flight i still dont get any solution. i called them many times then finally this this time i got something different answer, take note, this is the day before the flight, so they want me to pay $51 for name amendment and i did pay to just solve the problem, then later i called them to follow up to make sure everything ok, but the agent said they will follow up to relevant advisor because she dont know what the result. then the day of the flight i got email from trip site saying my request was denied by the china airlines. so they sent me a link to pay but means not guarantee thats gonna work. i dont get it! this is ridiculous. so i called them again. and again they giving me a hope and they will promise they will find alternatives option, they will contact me as soon as possible. then 7 hrs before my flight i got email from the trip site my flight was cancel automatic by the airlines. i called the airlines to verify myself. china airlines told me the agent name vella from trip.com called them and having conversation regarding the issue. wow! they cancel my flight without my knowledge. then its getting worst trip site email me and want me to voluntarily cancel my flight and pay $776.00 and just book a flight directly. first the flight was canceled already, so you want me to cancel so they can charge me. wow!! this ridiculous. first you are going to refund my money because i did not cancel it. you dont even solve my problem and you have a nerve to charge me. if i know you cant solve the problem, i just go straight to the airport and deal my self about the issue, may be it will solve when i get there. but is no way to me now to go there because my flight was canceled. you have no idea how you guys did damage, i cant even sleep. apologize is not helping me. you guys keep saying apologize for the convenience but your not. i will not recommend this site. they really good how to talk but no action and deep inside they dont have a heart. you guys made a amazing job to messed up my lives ",1
"3131","fast and smooth!",5
"3132","quick efficient service at good price",5
"3133","i was having difficulty findingi was having difficulty finding anything like a reasonably priced trip ( holiday weekend prices everywhere). got a good price with trip.com. tickets arrived promptly ( unlike esky. never use esky.they are scammers)travel was seemless. thanks trip.com. very professional all round",5
"3134","flight ticket booked but asking to book adult and kids separatelyi have taken the service from trip.com to book flight ticket. surprisingly i found that error message book ticket for adult and kids separately. this is really a pathetic functionality of this app. i dont know the reason but as customer why i will book two separate flight ticket for adult and kids. remove this flow else customer will not come here.",3
"3135","tickets to budapestbought tickets for budapest. ryanair cancelled the ongoing flight and noticed me. trip.com denied that the flight was cancelled but i was notified by ryanair about the money compensation to them. slow and terrible customer care. i had to go to my bank to claim the money back and only then, after 2 months waiting for my refund, i received money back. the closest thing to a scam i ever seen in my life.",1
"3136","bad customer servicebooked my flights through trip.com, my flights of the 21st oct and 24th oct were cancelled due to strike action. my situation was handled very poorly and i lost some money. do not recommend.",1
"3137","trip.com is unauthorized by ryanairthe flights purchased were marked by ryanair as unauthorized. ryanair emailed me saying that trip.com has no authorization to book the flights i booked. ridiculous experience!! never booking with trip.com ever again",1
"3138","extreme dissatisfactionbooked a flight almost two months in advance, when my destination changed, i got no help and lost about $1000 dollars despite my repeated attempts at contacting trip.com and american. i will never use this service again costing me this much money.",1
"3139","great service",5
"3140","terrible company buy tickets direct from the airline insteadthe staff are nice but not the company. i will never use it in the future. i paid extra to allow changes to my ticket but i found i have wasted my money and 5 valuable hours of life speaking to a very courteous contact center team with no resolution. wonder how companies are allowed to make money and not fulfill promises. gutted. wish could give 0 star rating here.hi scarlett.please don't bother doing anything because your whole organisation is very incompetent, misinformed and need a lot of help with educating with your organisation's own terms and conditions and also rules and regulations of the travel industry. i will write to iata, abta and sky scanner with all the proof of communication i have had from trip.com i will include jane ji sun and some most senior management of your company. this will be backed by many many trust pilot reviews of similar situations.absolutely unprofessional.",1
"3141","we gave the wrong name and apparentlywe gave the wrong name and apparently it couldn't be changed .all airlines i have used can deal with mistakes made",1
"3142","make your next stay in charlottesville at doubletree by hilton!the staff at doubletree by hilton, charlottesville was very friendly and accommodating. the room wasvery comfortable. the food was point on. our conference was well taken care of.",5
"3143","greateasy, smooth, geeat",5
"3144","great location and friendly staff",4
"3145","the entire booking was done quickly andthe entire booking was done quickly and efficiently",5
"3146","greatit was very simple to use the system and the information provided was correct and easy to understand",5
"3147","website not that easy to use.website not that easy to use.booked 2 flights separately in the end as wanted check in baggage for one person only.got an email saying my payment had failed but after getting on chat with trip they said it was all ok. i then got confirmations of booking for both flights but days later i still only have 1 ticket for 1 flight.",3
"3148","simple to booksimple to book and pay online and simple checkin when i arrived.easy to put booking in e wallet",5
"3149","anne was extremely kindanne was extremely kind, dedicated and helpful thank you for helping to solve the issue markus",5
"3150","good app for tickets and hotel bookingeasy booking",5
"3151","avoid! gdpr breach and horrible supportavoid!i booked a round trip as i would do with any website and after confirming payment details i got a we will review and confirm your trip in up to 48h despite i was flying in 24h.i called them to get details on such a bad process and the agent was horrible. i asked if i could cancel and i was told it was not possible but they would check.i then received emails addressed to other customers with their full contact details gdpr breach!i contacted trip.com about it and i have now been waiting more than 10 days for them to confirm if my data has been leaked too (as my boarding passes were being sent to an email i do not recognise nor own) appauling experience.one day after my return trip they called me (someone called colvin that was super lost with the case and did not even check the dates of the journey) and they wanted to discussed the cancellation (they already told me i can't do and i have already travelled). this company is a joke that breaks consumer and data protection laws. avoid!update: 15 days now since the breach but their privacy department went quiet. i shared booking details as requested below (it makes me wonder how many open gdpr cases they currently have) but have not been contacted or received any update. ridiculous.",1
"3152","amazing platformyou can find someone amazing deals on trip. good discount on hotels and flights. custom service quick and reliable. any issues i have had has been resolved. high standard of customer service",5
"3153","fast and professionalif all customers services work like carlotta, this world would be a better world. she is fast and professional, really kind with a perfect italian. she had patience with us and she was able to promptly resolve any problem that we had. if i could , i would give her 10 stars. thanks carlotta. you are an example of how well we all should work in this world.",5
"3154","terrible service, hidden coststerrible functionality, very user unfriendly app and no customer updates about their processes. they dont inform you on purchasing the ticket that you cant check in online using their app so if you wait to check in at the airport you get charged. i complained and was told i had to liaise with them. in what universe do you need to ask the booking site about check in details? never again, will avoid in future.",1
"3155","easy to bookeasy to book. would recommend and use again.",5
"3156","excellent serviceexcellent service. keept it up",5
"3157","standard not worth the pricerequested a high floor room for our trip but get a 7th floor instead. didn't bother to ask as they will only say subject to availability. front desk service doesn't match the standard, the reception girl don't know what to do, and need to consult her colleague on check in. during check out another receptionist ask for room number while she is holding my room key card, what's the point in it. didn't feel any hospitality at all given the premium charged",3
"3158","booked flights and hotel staybooked flights and hotel stay. very efficient and as promised. thank you.",5
"3159","simplebooked a flight manila to singapore trip $260pal $ 1200no contest trip ",5
"3160","worst service ever.customer service was hopeless and we were just handballed to the airline.",1
"3161","flight bookingsneed to book flights from bangkok to phuket and return. went on line and found trip.com to have the most competitive price and efficient booking service.",5
"3162","absolutely delighted with anne'sabsolutely delighted with anne's support. her hard work helped me enormously.",5
"3163","flight cancelationi have booked my return ticket in july 2022. today 15/10/2022 have received an email from turkish airline that my first leg of my return flight has been cancelled. so contacted trip.com and they confirmed the flight has been cancelled, however when checked the turkish airline the flight still go ahead.",1
"3164","excellent tripexcellent trip excellent flight attendant i will travel again with them ",5
"3165","fast and easyused trip again and experienced everything to be very easy. choosing the flights and booking them is straight forward.also payment went well.no issues at all.",5
"3166","excellent customer service!quickly and effectively resolved my request!",5
"3167","nice support and i wanna know aboutnice support and i wanna know about hotel feed back their responsibility about terrible even that their staff do terrible support still waiting their countermeasures and apologies as official when i still here at hotel.",5
"3168","cheaper roomsgreat site with room prices cheaper than other booking sites!will definitely use again !",5
"3169","a barrage of up selling is unacceptable!the barrage of up selling in the checkout process is disgusting! i was trying to quickly secure a flight that was selling out fast and the fifty forced questions to try and sell unnecessary insurance etc added confusion, doubt, and unnecessary complexity. this is an example of a business putting their objectives in front of their customer. i understand they want to slap on some high margin extras, but dont do this by taking advantage of a stressful situation. message me afterwards cmon guys, treat your customers with a little respect!",2
"3170","disaster experience!!disaster experience!!i was stay there and literally disaster experience after i enter the room with conditions of bed sheets are completely dirty! i informed to the receptionist what is actually happened with the bed sheet and they move me to the new room.after i enter new room its literally the same issue which bed sheets are dirty, to be very honest i dont understand how come they move the guest from previously room to the new room with the same condition without double check first!the another story when denny front office manager approached without ( apology ) and tell me please wait for 10 minutes however the actual is 35 minutes that i need to wait for move again to the 3rd room.sooo i moved to the new room which 3 times room move with the condition of the room really small from the 1st and 2nd room! the most funny things denny apologized to me in regards of the timing that he late 35 minutes instead of glitch in regards of dirty rooms from the 1st and 2nd.last but not least, he only said which denny thank you for understanding i mean really?! for sure i dont understand from the front office manager end without find the solution! anyway move to the smaller room is not solution and seems denny downgrade my room tho!i understand probably is because 3 starts hotel and the front office manager dont know how to handle glitch, will never come back to the hotel and really not recommended.",1
"3171","good travel apps!easy, trusted and best value!",5
"3172","ahmed is very nice and helpful person",5
"3173","fast action from the staff thanks",5
"3174","first time terror/never using trip.com againthis is my first time using trip.com, i accidentally bought student tickets from them, without asking me to upload the student id during checkout i am now in a terrible predicament. the airline wouldn't allow a non student to book this ticket so i'm not sure why the travel agency does i've had to call customer service multiple times and they keep telling me to wait. shout out to jessica, joshua and chloe (the agents that helped me) for trying their best to help. as a new user this has been a terrible experience and i regret not directly booking with the airline instead. as my issue hasn't been resolved yet, i hope trip.com takes better care of their new users and don't let them have such a hassel ridden first time experience.edit: after checking my booking confirmation and receipt again the details never mentioned anything about my purchase of a student ticket. eventhough it's my fault for mistakenly booking (though i was confused as a new user) i have now had to pay for the cancellation and rebook. this has been a first time for me and i will never ever be using trip.com, anyone reading this please book your tickets directly with the airline and avoid all travel agencies like this save yourself anxiety and disappointment. it's not worth it.",1
"3175","mis sold flights, and refused to engage with complaintsthis company sells flights which do not exist.i booked a return ticket from hong kong to brisbane for the christmas period, so i could see my family at christmas. at the first business opportunity (booked sunday night, this occurred monday morning), these flights were changed from being relatively quick and short to giving an absurd 24hr+ transfer time for both the outbound and return flight. given the immediacy of this change to my booking, it's clear the original flights were mis sold. whether this is down to the airline itself or trip.com, the fact is that as the seller, trip.com has a responsibility to offer flights as advertised. it certainly doesn't cover normal cancellation policies, as i am demanding money back for a product that was not sold as advertised. however, trip.com are wanting to charge around 75% of the initial fee to cancel the flights, despite being at fault for the cancellation. worse, they have refused to respond to my attempts to contact them regarding this matter. i offered a choice of a refund or a chance for them to fix their mistake by contacting the airline and changing the flights back to the originally booked seats (if they even existed in the first place). no response, no acknowledgment.avoid this company at all costs.",1
"3176","hope the flight will be smooth",4
"3177","istanbul to newcastle nightmarebook istanbul to newcastle, involved two flights. they put the wrong times down and the second flight was two hours earlier than stated. the first flight was still in the air when the second one was taking off. paid 239, they offered 59 refund. i had to use a different airline because i found out their mistake the day before and had no time to resolve it. they basically scammed me for 190the booking reference for is: 18870607508you will need to request for more information because last time it went wrong",1
"3178","great service quick response",5
"3179","a reservationvery good. thanks",5
"3180","this company is one to stay away. fromthis company is one to stay away from unless you want really bad customer service. we spent over $1700.00 on a trip from lax to beirut lebanon. the airline canceled our first leg on the way back from beirut to lax. i called over 12 times and every time i got the same answer we're working on it 2 to 24 hours and that is not true. i heard from them about 72 hours later and this really ruined our vacation in beirut with our family everyday wondering how we're going to get back. they booked us first flight from turkey to lax second flight from beirut to turkey but we were leaving from beirut it just does not work. this companies ceo is jane jil sun. i'm sure if her family is treated the same way my family is treated she'd be very upset. please use a different travel company or work with the air lines.",1
"3181","the vueline flight staffs are lack of communication/ reliable.the vueline flight staffs are lack of communication and customer service was very. i missed my flight with caused me alot of anxiety, stress and extral cost by missing my london appointmentand i was there on time.!!i would recommend not to partner with them anymore. i had to booked a coach which cost  309 .!!i will need a compensation on this extra cost.thank you",1
"3182","very easy to use and great valuereally good and easy to use website, competitive prices and great transparency",5
"3183","value for moneyafter a minor hiccup with my initial add on luggage reservation, sophia was able to offer a reasonable solution to the problem, and i was more than happy with the offer presented. thank you for caring and promptly resolving customer issues, i will definitely use this company again as their flights are definitely reasonably priced compared to the other sites that were available to book from.",5
"3184","could not cancel my booking from corkcould not cancel my booking from cork five minutes after i made it.",3
"3185","worst experienceno option to add a checked baggage online. never had such an uncomfortable experience before.",1
"3186","very bad and slow servicevery bad and slow service, my booking is lppeik, my surname mrs anchalee has one excess which is h (sintu/not sinthu) i was called and asking for change and make the payment for your service since 4 oct, until now 9 oct, i still not yet get any new ticket with surname change, and the flight is tomorrow. i was talking to emirates, i was calling every day and you said it was under process, but it pass 5 days!!! already it must should be done!!! your call centre said that, it must asking the permission from the airlines, i was speaking to the airline, but they said it nothgint about them, you just can do it on your end and it just only take less than 10 min!!! but now it pass 5 days!! i just called again , and u just said that you are not able to do it you will return me the refund!! what kind of travel agent is!!! you just have to do it and do it soon!!! tomorrow we are flying , very bad and unprofessional.",1
"3187","my flight got canceled 8 hours before departuremy flight got canceled 8 hours before departure and was moved to 4 hours before actual departure. this caused quite some change of plans and is a valid reason for refund from the airline according to international law. trip.com did respond to my refund request but did nothing in reality, they just quoted the airline's policy mentioning that they do not give refunds in this situation. not helpful at all, especially in situations were the consumer is clearly entitled a refund from the ticket seller. would not recommend them.",1
"3188","excellent service i recommend it %excellent service i recommend it % for very helpful, reliable, valuable, fast service.",5
"3189","nice hotelwhat a great, clean and convenient hotel. except many drivers did not know where is the hotel lobby, dropping us near terminal 21 main street. traffic jams situation in bangkok seems worst, having stuck in traffic throughout stay.",4
"3190","refusing to pass on and lied about my refund from airlineextremely poor service! trip lied about my refund from an airline and intentionally being difficult until i stop pursuing my refund.had to cancel a flight due to my father being diagnosed with terminal cancer was told by trip.com that it was at the airlines discretion, so i liaised directly with ryanair who agreed to pay the refund and sent the payment back to trip.com. trip have now sat on this payment for several months and have refused to pass on this refund to myself. they even lied to me to say that ryanair had only provided 'airline vouchers' for a future flight, but when i again checked directly with ryanair they confirmed it wasn't the case and they had refunded trip in cash.every time i chase for an update i am sent between different teams and constantly told to wait 'two weeks for next update due to covid delays'.trip are trying to waste my time in the hopes that i will get bored and decide not to keep pursuing this refund. it is in difficult personal times when you really see what companies are like, and unfortunately this was left an incredibly sour taste for myself and my family and we will not be using trip.com for any future service",1
"3191","great timegreat time. easy process from start of booking till the end of our stay. price was cheap compared to others. they even upgraded our stay to sky villa. tq trip.com",5
"3192","finally, first class support!cobain provided first class support! trip.com is an app i've frequently used the last year, having booked over 22 flights for myself. sep 27 an issue occurred on the app, and after over a week of back and forths with chat support and a lot of frustration, i didn't get the help i needed. that's when cobain stepped in. from his first contact, i felt he genuinely understood my concerns, my issues, and where my feedback had come from. he made promises to investigate and he delivered timely. throughout the course of his involvement, he kept me up to date without me having to do follow ups. i applaud his help and efforts!",5
"3193","worst experience i have ever faceworst experience i have ever face, i had paid 980/ from mumbai to ahd for freezing as lower price, nothing had happened then after, so i lost that amount then i have to purchase new flight ticket. even i couldn't find customer service number on this website to make a complain",1
"3194","do not book with trip.comi am a recent diamond tier member with trip.com after booked many bookings for flight, hotel, car rental for myself, family and friends just within a month. my experience started with one incident where i booked the flight with a wrong name spelling due to auto correction on my phone. it was simply mistake and i found that out 1 min after making payment. while ticket is under issuing (system said 2hours to isssue the ticket), i contacted trip.com right away and told them about my issue. staff told me they cannot make any modification due to the booking status. they advised me to wait until the ticket is issued, then they can make change ( i have chat converation for this mishandling and irrelavant information provided by staff). i contacted them back 30 mins after receiving ticket to my email. from there, i was surprised that they informed me about the name correction fee. instead of instructing me at the first place, to cancel and make a new purchase since booking had not been issued but they dont do so. i forced to agree to pay the fee at 1500 thai baht eventually. after 3 days, they came back to me and asked me to pay another 1000 thai baht becuase they gave me wrong price. what a waste for 3 days! again, i forced to pay the extra. it has been now a week and during this time, i have receiving more than 10 emails asking me to wait patiently and it takes 72 hours to process.and kept telling 72 hours for a week now. i was shocked to receive the last email from them asking me to contact the airline directly and they will refund me the correction fee! what a waste of 1 week!!!i did called thai airways and they were very helpful.the information was also shocking to learn that airline has processing the request but only wait for trip.com to reconfirm.this is lack of follow up from trip.comstoping sending me email and start to follow up with airline i suggest. if i would know this, i would better contact airline directly for change. trip.com, in this case, it not reliable as they claimed they are.so anyone who happen to read this review i suggest you book somewhere else.trip.com is easy to book but complicated for after sale service.they simply cannot make simple thing simple.",1
"3195","never used trip.com before until nownever used trip.com before until now and was very happy with booking exp, ease of site/app, and confidence in making the booking.",5
"3196","easy app to useeasy app to use. always goes well when i choose a flight or room reservation",5
"3197","very disappointedvery disappointed. was stressful as i should have had an easy airport experience travelling light with just a rucksack, but because trip.com give you a wrong or no confirmation code you cannot check in online! despite downloading there app and whizz app. i was up til early hours of the morning trying to check in! then had to queue with everyone else checking in luggage.",1
"3198","problem solvedi booked and paid 2 flights and after 2 days i am still waiting for the ticket. according to their information they they do this during the following 2 hours and inform you by email. updateafter many hours the tickets finally were issued, everything ok now. it was a bad after sale management, no email has arrived,everything could have been done much better.",3
"3199","bestbest hotel all the facilities u get there what u need . u dnt need to go",5
"3200","thanks for any thing",5
"3201","we have had a shambolic experiencewe have had a shambolic experience through trip.com.no ownership to solve an issue with our booking with the gender on a airline ticket that is incorrect.also other errors have appeared. will never recommend to use trip.com again.",1
"3202","i really appreciated lynns help ini really appreciated lynns help in resolving my issue n",3
"3203","beautiful locationbeautiful location. friendly staff and the room had more amenities than we were expecting. will definitely stay here again ocean shores inn and suites.",4
"3204","review for valhalla inn hotel thunder baywe have stayed at the valhalla inn 5 years ago, which has been partially renovated since then. when we got to our room we found black hair in the bathroom and immediately told the staff at the front desk about thisthey were quite helpful and found another room for us.we did get dinner at the restaurant.our server who has been there for many years was great. but, the restaurant furniture is falling apart and is badly in need of a makeover!we paid $158.77 through booking.com, but if we booked directly it would have been much more which would have been too much!",3
"3205","good when it worksgenerally the service is good and i have confirmed flight details, however when booking a rental car it appeared the booking was rejected but then it was confirmed two days later but i had already made alternative arrangements. is it not possible to get a faster confirmation?",3
"3206","tracy handled my complains excellentlytracy handled my complains excellently and communicated with me all my possible opinions which was very useful in helping me make a decision. really grateful for her help today.",5
"3207","excellentexcellent. loved the notices of trip departing. good communication. right on!",5
"3208","montreal getawaybooking the hotel was seemless and easy and check in was the same. our stay was from friday sunday, prepaid.we requested a late check out at the time of our arrival and were told to come back the next day to ask. we did just that and again we were told to call or come down to the desk after TIME AM on the day of check out to make this request, which makes zero sense. it was like pulling teeth to get an answer. when checking out, we called the front desk 4 times before someone answered and then we were put on hold twice. we were only calling to ask how to check out. the hotel was nice and the location was convenient but our impression was that once they got our money, the customer service wasnt important anymore.",3
"3209","no refund on return flightbooked a returnflight dusseldorf berlin v.v. flight to berlin was cancelled (no idea with what reason). requested a refund but trip.com only wants to refund on the one way flight. as if i was possible to get there? according to law we had an agreement on traveling from a to b and back. they didn't fulfill, so they have to pay the full amount right?update 5/10 trip.com contacted me to try to convince me that i was wrong. i know i'm right so stop just saying to me how sorry you are. i don't need understanding, i want my money back!!update 6/10: alice off course you are not bound to some else policies. that's for you the risk to take. for me: i have an arrangement with trip.com, not with the aircompany. as such i made an agreement with trip.com, trip.com did not deliver. hence i want my money back!!update 17/10: no new reaction from trip.com. maybe there hoppe is that i will forget?update 18/10: dear una indeed an email reached me with an explation. in your explanation however you are refering to the policy of eurowings. however i don't have an agreement with eurowings. i have an agreement with trip.com. according to law this agreement obliges trip.com to refund of the service is not delivered, witch is obvious the case. what is the reason for trip.com to keep on arguing instead of fullfilling your obligations?final update (for those who are interested): my lawyer took care, seems to be some laws who are on the customersside thank god. got my money back. no sorry no regrets from trip.com. just please don't use them to book your flight.",1
"3210","if booking a flight, only book ryanair flights thru ryanair's own website.booked ryanair flight from madrid to dublin thru trip.com.bad idea as ryanair, typically, don't want other companies booking their flights. consequently, i had to undergo approximately 2 hours of 'authentication' which included sending ryanair a bizarre figure of something like 0.35 to check in!therefore, use trip.com for any booking except ryanair flights!",1
"3211","flight ticketeasy to usecompetitive prices",5
"3212","very helpful customer service personalvery helpful customer service personal. prompt reply on matter by email. follow up promptly. happy to book service from trip.com again.",5
"3213","the booking and pricing was excellentthe booking and pricing was excellent, so easy to use and very convincing in every aspect, now i only use trip to do all my overseas booking",5
"3214","just really super easy to usejust really super easy to use. all the best information",4
"3215","have had a few bookings with flighthave had a few bookings with flight, hotel and tours. so far without any issues. fas and easy to navigate site.",4
"3216","clarice did a great job in fixing myclarice did a great job in fixing my problem. she was efficient, professional and polite. air china were being difficult but clarice locked in my flight then went after them for the stupid fees that they were charging me. thank you clarice for not giving up. i appreciate your help. and well done trip.com for having people like clarice on the trip.com team. trip.com is an easier way to travel because of the team you train. i will remain a loyal supporter of the trip.com experience.",5
"3217","better to book separatelyit make no sense for me to book flight + hotel together at your website as i can save more by booking separately. ie hotel rate is not competitively at all.",1
"3218","good hotel to standgood hotel to stand. the staff very friendly and helpful",5
"3219","fast and trustworthyi booked the flight from mae sot to bangkok for my cousin and the ticket was confirmed in just 15 minutes.",5
