"","review","rating"
"2717","I use this apps been 6years...it's…I use this apps been 6years...it's really amazing give Alot discount and very easy with book UpTo date  latest flight status..amazingDate of experience: 06 February 2023","5"
"2718","Good price and easy bookingGood experience to use the app and in traveling easy to book tickets to get around and paying.Date of experience: 15 January 2023","5"
"2719","Fast and acceptable priceDate of experience: 06 February 2023","5"
"2720","Cheapest ticketEasy to find cheapest ticketDate of experience: 06 February 2023","5"
"2721","Easy to use & will get more…Easy to use & will get more coins..overall the best apps for traveller.Date of experience: 04 February 2023","5"
"2722","I booked tickets wrong and asked  for…I booked tickets wrong and asked for help to fix called them. I get connect to women who is interrupting talking wrong changing info flights I don’t even know mistake in their system probably I don’t care some one will miss flight on 11 feb because she change name on totally different company and when I told she is wrong she didn’t even listen and says “my system my system” I don’t care atleast chat is good. Call made 10:26 Norway time.Date of experience: 04 February 2023","1"
"2723","I had booked a family room for 3I had booked a family room for 3, we arrived to find the booking the hotel had received from Trip was a room for 2. Luckily the hotel were accommodating and added another bed.Having searched for a hotel with parking, I was disappointed to find the parking was at an Apcoa 5 mins away, rather misleading by Trip.Overall not impressed.Date of experience: 03 February 2023","1"
"2724","Perfect goooooooodDate of experience: 04 February 2023","5"
"2725","the hotel was clean and tidythe hotel was clean and tidy. plenty of parking space nearby. location is good near greenway night market.Date of experience: 02 February 2023","4"
"2726","Good customer serviceI really liked how the customer service answered all my questions attentively and solved my problem.Date of experience: 04 February 2023","5"
"2727","Good serviceDate of experience: 04 February 2023","5"
"2728","Quick and efficientQuick and efficient. Most of the time anyway.Date of experience: 25 January 2023","4"
"2729","Air Tix - Smooth and good priceIt worked and we got our airline tickets at a very good price. I have been using C-Trip and now Trip for many years and generally been very happy with them. I only give 4 stars for this latest purchase because there was a delay issuing the tickets but we are all set now.Date of experience: 31 January 2023","4"
"2730","SeamlessSeamless, integrated experience makes it easy to book everything, not to mention exclusive deals. Love it so far.Date of experience: 04 February 2023","5"
"2731","Based on my experience booking on Trip…Based on my experience booking on Trip has given me a smooth transaction ever since. Hassle-free and low fare compared to other sites. And no hidden feesDate of experience: 01 February 2023","5"
"2732","Excellent customer serviceExcellent customer service On timeDate of experience: 05 February 2023","5"
"2733","Next level experienceI learnt many thing that will be useful in next trip. Thank you trip.comDate of experience: 31 December 2022","4"
"2734","Not up to 4 stars hotel standard1. The room look so sleepy & need to do something with it as is rated 4 stars ⭐️ 2. Pillow case torn n old & bath towel is torn with a few holes. 3. Reception service is below the par and staffs need training to leave up to a certain service standards. 4. Night time nobody at the reception counter to attend guests need as the FO staff sleeping at the sofas.5. Room keys 🔑 were left at the FO table unattended as is dangerous as anyone can take the room keys to access to guest room. 6. Bathtub stains everywhere & the furniture and decor look so old as is not acceptable for 4 star hotel.7. My friend was down with bad diarrhoea and seek for FO assistance, they just said nothing can be done & no medication nor recommendations.Date of experience: 02 February 2023","2"
"2735","My paid additional baggage was not…My paid additional baggage was not registered in Airline system, so I had to leave my baggage in Airport. I demand to pay my money backDate of experience: 04 February 2023","2"
"2736","Convenient travel tipsEasy to deal with without dealing with agent. I always used trip.com when making bookings for my travel plans.Date of experience: 04 February 2023","5"
"2737","nice deal......Date of experience: 04 February 2023","5"
"2738","Amazing apps makes my flight easier and…Amazing apps makes my flight easier and find the cheaper ticket to travel.Date of experience: 04 February 2023","5"
"2739","Most convenient for usersBest app for travellersDate of experience: 04 February 2023","5"
"2740","Easier and fasterDate of experience: 04 February 2023","5"
"2741","ReviewVery good experienceDate of experience: 01 February 2023","5"
"2742","Quick and ConciseQuick and efficient on booking flights in Indonesia unlike other local Air companies. Good value sometimes on booking accommodation compared to other providersDate of experience: 02 February 2023","5"
"2743","Fast and helpful customer service.Date of experience: 01 February 2023","4"
"2744","stay awaysome glitch in the system screwed up my reservation on two occasions.  I lost out on our promotion and I was charged for two days in a hotel in which i didnt stay.  everything was easily resolved, but every time I called them they seem to not understand, and they played stupid. Ultimately, I tried disputing it with the credit card, which would’ve worked if they threaten me with legal action and possible trouble with other reservationsDate of experience: 07 October 2022","1"
"2745","I got an email from Korean air that the…I got an email from Korean air that the ticket I paid you for has not been purchased from Korean air.And the deadline to purchase is hours away!!!Date of experience: 02 February 2023","1"
"2746","Loving itLoving it. Addicted!Date of experience: 02 February 2023","5"
"2747","Stress on holidayOur (me and my husband) flight was booked separately so we were given seats separately by the airline. The airline said it should have been booked together so automatically we will be seated together. Called trip’s customer service but they said there’s nothing they can do. Not even a consideration of arranging seats together. Very disappointing. I went to the airline and had to pay for seats just so we can seat together. Wasted my time and money.Date of experience: 30 January 2023","1"
"2748","RecommendedDate of experience: 02 February 2023","5"
"2749","Easy paymentDate of experience: 02 February 2023","5"
"2750","Everything went smoothDate of experience: 02 February 2023","5"
"2751","Good and niceDate of experience: 01 February 2023","5"
"2752","Great customer serviceGreat customer service, even at 10pm! Edward (I think) was super helpful and clear. Put my mind right at rest.Date of experience: 02 February 2023","5"
"2753","Website isn’t clear to useWebsite isn’t clear to use. Numerous different codes, passwords, verifications needed which aren’t clearly conveyed. Emails are a messDate of experience: 02 February 2023","1"
"2754","The best ever travel applicationThe best ever travel application! Way convenient with fare tickets and accommodation all around the world!Date of experience: 02 February 2023","5"
"2755","SenhorBvgddsfgjjbvcddhnhDate of experience: 02 February 2023","5"
"2756","Easy to manoeuvreDate of experience: 02 February 2023","5"
"2757","States tickets issued but can’t find…States tickets issued but can’t find them. Website and app hard to navigateDate of experience: 02 February 2023","2"
"2758","fast ticketing releaseDate of experience: 02 February 2023","5"
"2759","Was a bit worried in the beginning as…Was a bit worried in the beginning as it took a while for the site to generate tickets but as promised they delivered the ticket at the best rateDate of experience: 02 January 2023","4"
"2760","Nice to be here in TopazGood breakfast, near bus stop to Valletta, near the centreDate of experience: 30 January 2023","5"
"2761","Very goodVery good .I love it.Date of experience: 30 January 2023","5"
"2762","Easy to book thingsDate of experience: 30 January 2023","4"
"2763","Thank you I am HappyDate of experience: 24 January 2023","5"
"2764","GoodEasy to process and save moneyDate of experience: 30 January 2023","5"
"2765","My experience was perfectMy experience was perfect Thank youDate of experience: 30 January 2023","1"
"2766","Lovely StaffLovely Staff,  very clean rooms etc.  Food very good . Close proximity to all the shops and lovely walks on the quay.   😇Date of experience: 29 January 2023","5"
"2767","Unprofessional Trip.comTrip.com canceled my hotel one hour after I had checked in. It was very embarrassing when the receptionist asked me about payment and the cancellation. I did get some emails from you that you tried to call me before. You have to understand that travelers are not able to answer the phone all the time.My conclusion is that Trip.com acts very unprofessional.Date of experience: 17 January 2023","1"
"2768","Hiba helped me in no time to solve my…Hiba helped me in no time to solve my issue. Amazing costumer service, thank you very much!Date of experience: 30 January 2023","5"
"2769","ABSOLUTELY RUBISH I will NEVER USE THIS…Sooo RUBISH I will NEVER USE THIS AGENCY AGAIN BETTER OFF GOING TO THE ACTUAL AIRLINE MY BOARDING PASS COAT MORE THAN MY TICKET AND NO MATTER HOW MANY HOURS OR DAYS BEFORE I TRIED I COULDNT LONG IN ONLINE!!ITS A WAIST OF MONEY!!Date of experience: 30 January 2023","1"
"2770","Trip.com team has helped me to…Trip.com team has helped me to repurchase the correct ticket and refund the incorrect ticket, so much appreciated their patience, understanding and assistance for the past weeks, million thanks!Date of experience: 29 January 2023","5"
"2771","The staff name Demi Qian checked my…The staff name Demi Qian checked my flight details and refund carefully.Date of experience: 29 January 2023","5"
"2772","Love trip DanTrip has allowed me to access information easily and booking at your fingertipsDate of experience: 27 January 2023","4"
"2773","First name amendment was doneFirst name amendment was done. Thank you !Date of experience: 29 January 2023","5"
"2774","Not very convenientNot very convenient, yoh have to go up to the 5th floor to check inDate of experience: 17 January 2023","3"
"2775","App easy to useDate of experience: 30 January 2023","4"
"2776","Great simple service to book a superb…Great simple service to book a superb deal on an international flightDate of experience: 30 January 2023","5"
"2777","Trip.com have worked hard to resolve a…Trip.com have worked hard to resolve a problem I encountered when trying to order a gluten free meal for my flight. An employee named Kenzie has excelled and has managed to log a request for the GF meal. The company are very good at responding to emails and trying to help with any issues which may arise.Date of experience: 23 January 2023","5"
"2778","TO EASY TO USE AND MORE AFFORDABLE…óTO EASY TO USE AND MORE AFFORDABLE FLIGHTS TCKET.Date of experience: 30 January 2023","5"
"2779","The agents are A-okThe agents are responsive, efficient, and kind.Date of experience: 30 January 2023","5"
"2780","Great Customer ServiceBohao offered a very professional response to my query and I was very pleased with the outcome.Date of experience: 28 January 2023","5"
"2781","Veey fast serviceVeey fast service. Very accurate service. Very genuine and approachable app.Date of experience: 25 January 2023","5"
"2782","I am satisfied and happy with service.I am satisfied and happy with service.I appreciate Cecelia for helping me get through this.Thank you so much!Date of experience: 24 January 2023","5"
"2783","Great value hostelI stayed at your London hostel.it was clean, comfortable, polite and cheap.Date of experience: 14 January 2023","5"
"2784","Great price and serviceDate of experience: 26 January 2023","5"
"2785","Nice UI and good rewards programApp was easy to use and found a great deal - overall great and seamless experience. Will be using again!Date of experience: 14 January 2023","5"
"2786","I booked flightsI booked flights, but requested a change flight option well in advance (3months). Once you select this change flight option on the app they only give you an hour to accept the change flight offer in their app. I was unaware of this hour limit, which I missed when I went to change again the change fee rose from 300 to 1160 euro, clearly trying to heavily penalise you and profit of their customers which is truly disgusting. I looked up the flight I wanted to change and it was the exact same price as the original flight I had chosen. I would happily pay the 150 euro change fee but to know they were charging you an extra 1000 euro for two flights which cost the same on the app is horrific. I would NEVER use this company again and I can’t stress to customers out their to use a different agency or to book direct with the flights it will save you money in the long run, I wish I had known in advance!I see below here that Trip.com have commented that they will take the time to message me privately - I am YET to receive this message1Date of experience: 25 January 2023","1"
"2787","Great price.Date of experience: 26 January 2023","5"
"2788","Great Price OfferPrice is the lowest than other platformDate of experience: 25 January 2023","5"
"2789","Excellent communication and services.Easy use website and great service.Date of experience: 12 January 2023","5"
"2790","Your service is great overallDate of experience: 14 January 2023","5"
"2791","I have been booking flights at Trip.com…I have been booking flights at Trip.com and I have been having good experience so far. The prices are so reasonable and then I get points each time I book and was able to use the points on my latest flight booked. I will definitely book with Trip.com again.Date of experience: 27 January 2023","5"
"2792","Good optionsEasy booking and options. New to trip.com so I hope they live up to recommendations !!Date of experience: 25 January 2023","5"
"2793","Very professional and prompt responseDate of experience: 24 January 2023","5"
"2794","Helpful and polite staffHelpful and polite staff. Hotel room cleanliness and comfortable. Hotel location is convenient.Date of experience: 24 January 2023","5"
"2795","Unprofessional advisors push back responsibilitiesYou already have a full back log history of emails between me and your customer advisors regarding the incident of my booking, so you can get all the details from there. Just to be clear, I was promised a quick refund but instead I had to exchange emails with 9 of your customer advisors (Lesley, Monika, Mike, Manny, Moataz, Abbie, Rebecca, Jennifer and Joy) and to each one of them I had to basically explain again the problem and formally request my refund. On top of this, I was also requested by them multiple times to personally contact the airline to check the status of my ticket, because apparently what the advisors were seeing in their system was not what the airline told me. Your advisors were not organized nor trained enough to solve my issue, they always tried to push back their responsibilities and made me lose a lot of time, especially because they made me explain the situation multiple times and also forced me to contact the airline twice.Booking issues can happen but in my case the situation was not handled professionally.The situation was so bad that I had to contact my lawyer to ask him to get ready for a formal complaint.Fortunately your advisor Joy contacted me and solved the issue in a very professional way just in time.I would give 5 starts to her but my experience with the previous advisors was so bad that I cannot give more than 2.Date of experience: 31 December 2022","2"
"2796","Great service when I had problems with…Great service when I had problems with a flight cancellatioDate of experience: 26 January 2023","5"
"2797","goodpricegood price ^^Date of experience: 27 January 2023","4"
"2798","Very good website and mobile appVery good website and mobile app. Very informative yet uncluttered.Date of experience: 26 January 2023","5"
"2799","Good serviceDate of experience: 04 January 2023","4"
"2800","Boarding passnTicket bought from 3rd party cannot do online check-in. Confirmed ticket should add this line in.Date of experience: 27 January 2023","4"
"2801","Tickets booked on time and hotel…Tickets booked on time and hotel booking was very easy and comfortableDate of experience: 20 January 2023","5"
"2802","Great service and unbeatable pricesGreat service and unbeatable prices, always! I always compare against booking.com, agoda, etc and trip.com is always the cheapest + best for value!Date of experience: 23 January 2023","5"
"2803","Kenzie/Max the truly helpful success teamKenzie and Max was really helpful throughout the horrendous ordeal which I have to go through when Chole decided to approve the change of my flight but decide to cancel my hotel room for my honeymoon. Both Kenzie and Max were able to uncover the truth from the lies and blame pushing emails and assist me in my bookings to ensure everything is in place. They were thoughtful and quick in their responses and I’m truly greatful. I hope to have the trust to continue booking with trip.com as I’m still really disappointed through this ordeal. Your once loyal customerDate of experience: 23 January 2023","4"
"2804","This site is really wonderfulThis site is really wonderful! It really works, I got a ticket really cheaper that others sites!Date of experience: 21 January 2023","5"
"2805","When I want book hotels flights  or…When I want book hotels flights  or there trip.com is my firstDate of experience: 23 January 2023","5"
"2806","The response time was quick And…The response time was quick And Jennifer was really good in understanding the problem and also had courtesy to let me know before she was on holiday.Regards,NischalDate of experience: 24 January 2023","5"
"2807","Helpful and supportiveTrue, I had a small problem: due to automatic booking system my passport details were not correct but they have solved the problem promptly even if they were not sure if this is possible to solve it. I mean apparently for the low cost EU connections passport details are not so important and they were not sure if they can change it. Received email at 2am that the passport details were changed successfully. I do appreciate that they spent the time to find the solution and change the details so I don't need to worry. Thank you Andrew and Gil.Date of experience: 22 January 2023","5"
"2808","Effektive customer AdviceDate of experience: 22 January 2023","5"
"2809","il tell you straight,i use skyscanner,i…il tell you straight,i use skyscanner,i hit trip.com.money taken,then i read reviews,i was oh my buddah horrific reviews,tbh i rang them frustrated thinking my ticket arrive a week before i travel,did not instill confidence after reading reviews.but i cannot say say how quick and fantastic my ticket arrived.i travel a lot and my misgivings were so  shot down in flames.customer service stopped my fears..you will be put on my list excellency .for customer service and all around competency.Date of experience: 23 January 2023","5"
"2810","Terrible service - refusing to edit name spelling on flightTerrible service. Ongoing issue trying to change the name (one letter typo!) on a BA booking. Trip.com saying they cannot update, BA saying Trip.com can and it needs to be done via them. Getting absolutely nowhere. Wasted a day in telephone calls back and forth being told contradicting info. Flight is in 4 days. Untold amount of stress. Never will use again. Avoid avoid avoid.Date of experience: 23 January 2023","1"
"2811","It was easy and convenient for us to…It was easy and convenient for us to book. The hotel where we stayed we highly recommend. Location very near the airport. Very clean environmentDate of experience: 19 January 2023","5"
"2812","Appreciated having a restaurant in the…Appreciated having a restaurant in the hotel. The hotel was in easy walking distance to wherever we wanted to go.Date of experience: 16 January 2023","5"
"2813","Petra was amazing and so helpful with…Petra was amazing and so helpful with so much information! Thank you PetraDate of experience: 22 January 2023","5"
"2814","Refound for a lieWhen we arrived there was no room reserved for us. They said that the previous person destroyed the toilets. For me it is a lie. They just made a surbooking and they placed us in an another hotel. The hotel was far away from the center, place we wanted to be. We want a refound because they made a big mistake.Date of experience: 19 January 2023","1"
"2815","Quick response and resolutionCorrine Jin was extremely helpful to sort the Ticket release issueDate of experience: 22 January 2023","5"
"2816","Service and eficiencyDate of experience: 21 January 2023","5"
"2817","Easy to bookEasy to book. Fully recommendDate of experience: 18 January 2023","5"
"2818","prices higher thanprices higher than other sitesDate of experience: 19 January 2023","3"
"2819","Fast bookingFast booking, all previous passengers information available on apps.Date of experience: 20 January 2023","5"
"2820","I raised a particolar booking problem…I raised a particolar booking problem and I received an exellent proactive support by the phone operator (Carlotta)Date of experience: 22 January 2023","5"
"2821","Quick and easy to use site and my needs…Quick and easy to use site and my needs were met.Date of experience: 18 January 2023","5"
"2822","Smooth experience and affordableDate of experience: 18 January 2023","5"
"2823","Good experienceDate of experience: 16 January 2023","5"
"2824","GoodGood serviceDate of experience: 17 January 2023","5"
"2825","Cannot update traveler informationusing Trip.com to book my travel was straight forward, quite easy.  However, I was very frustrated that I couldn't modify my personal information with the airline.  It was locked so I couldn't give the airline my personal e-mail or phone number - these all go to a third party.  I don't understand or agree with this restriction so much that I will probably book directly with the airline for future travel.Date of experience: 16 January 2023","3"
"2826","HAPPY NEW YEAR YOU SCUMBAG SCAMMERSI booked a flight via skyscanner with airasia with Trip.com and they put their own email address and a Chinese phone number in my booking. That means that i cannot manage my flight with airasia.It means that i have to go through Trip.com (for example) to book additional luggage and they charge double what airasia charges. So despite being careful and using skyscanner i've been f*****d over by a bunch of cheating chinese scammers: THANKS FOR THAT YOU MADE MY DAY - it's not surprising that no trusts anyone from your area of the world is it?UPDATED 19/01/2023Further to your reply Nancy, I have had nothing in my 'inbox' so thanks for nothing. I will be heading directly to air asia office maybe they can assist.UPDATED 20/01/2023 (Email received from the agen Trip.comDear Paul,  Your booking No. xxxxxxxxxxx (From Siem Reap to Bangkok One Way)Passenger Name: STOCXXXX/PAUL RXXXXXXXXRegarding the above booking, we regret to inform you that the email address linked to this booking is unable to be changed, because your ticket was issued under the travel agency's account therefore the email address cannot be modified. However, you will still be able to proceed check-in by key in your booking reference and the passenger's last name online. Moreover, you are welcome to reach to Trip.com for any further assistance at anytime. AS OF TODAY 20/01/2023The email address on my booking is: apiyouxlangyullu at 163.comThe emergency contact on my booking is: Zhao Yu The contact phone number on my booking is a mobile number in China.If my flight crashes (like what just happened in Nepal) my relatives will not be traceable.How f*****d up is that?Go ahead and book and get tripped off.Date of experience: 19 January 2023","1"
"2827","Booking Ref 12012075200Finally my tickets issue has been resolved. It has been pending for about 10 months since NZ opened its border for tourists. I would like to thank Ms Aggie Yu for her effort to help me in this matter. She's the only one who took the initiative to call me to understand my problems & help me settle the matter in 3 days. She's indeed very thoughtful & helpful. Jiayu Aggie!!!Date of experience: 18 January 2023","5"
"2828","helpful and tried to assistDate of experience: 18 January 2023","5"
"2829","I am not happy from TripI am not happy from Trip. I had make booking online and they charge £8 extra from my card. When I sent them an email I had received a reply international payment chaeges.🤔 I bought ticket in the UK and paid in GBP then why Internatinal payment charges???Date of experience: 17 January 2023","1"
"2830","the bestthe best! i like the experience with this web site very much!Date of experience: 17 January 2023","5"
"2831","Late bookingA very late booking, went with no problems, easy and efficient. ThankyouDate of experience: 18 January 2023","5"
"2832","Account glitchThe website glitched as I clicked the date of the flight I wanted to book so when I purchased my ticket, it was for the prior week instead and since I did not purchase the refund option, I am not able to change my flight. I was really frustrated about this and now I had to purchase a new flight ticket.Date of experience: 17 January 2023","1"
"2833","Excellent.Faster and RealibleFaster email confirmation.Easy to contactDate of experience: 16 January 2023","5"
"2834","easy to navigateDate of experience: 18 January 2023","5"
"2835","Name issue finally resolvedI had previously had issues with both Trip.com consultants about changing the name on one of the tickets I’d booked for flights from Australia to Japan via Malaysia Airlines. I explained the situation to Kayla and she resolved the situation in a friendly and quick manner.Date of experience: 18 January 2023","4"
"2836","Amazing customer serviceAmazing customer service. Very helpful and really genuinely there to assist and support. Other agencies aren’t always as keen to but Ive never had issues with Trip.com and I’ve been using them for years!Date of experience: 19 January 2023","5"
"2837","The pass was only for 2 tickets instead…The pass was only for 2 tickets instead of 4 and did not include meal as advertised. We requested a refund but got no response.Date of experience: 14 January 2023","1"
"2838","Good easy serviceGood easy service would recommendDate of experience: 19 January 2023","5"
"2839","I m satisfied with trip.Com because I…I m satisfied with trip.Com because I get my all bookings confirmation on time every where thank you.Date of experience: 18 January 2023","5"
"2840","he is perfecthe is perfect ! quick response and kindDate of experience: 18 January 2023","5"
"2841","Quick and reliable serviceDate of experience: 15 January 2023","5"
"2842","I was initially displeased due to an…I was initially displeased due to an issue with the booking system, but after further review Max from the customer service made things right.Date of experience: 12 January 2023","5"
"2843","Everything was smooth 👍will definitely…Everything was smooth 👍will definitely use againDate of experience: 14 January 2023","5"
"2844","Karl from Trip.com went above and…Karl from Trip.com went above and beyond to help me with my airline problems. He was incredibly patient and understanding, and he took the time to fully address all of my concerns. His knowledge and expertise in the field made the entire process a breeze. I am so grateful for his assistance and would highly recommend him to anyone in need of travel assistance. Thank you, Karl!Date of experience: 14 January 2023","5"
"2845","Great customer service thanks for helpDate of experience: 12 January 2023","5"
"2846","DO NOT USE THIS COMPANY AT ANY COSTDO NOT USE THIS COMPANY AT ANY COST. I wish I had read more carefully the reviews on several websites about trip.com before booking with them.  The majority of reviews detail truly awful experiences for travellers and I totally agree with them.  Although it was not this company's fault that United Airlines cancelled one of the sectors of our round trip to New Zealand, dealing with the aftermath of this has been horrendous.  To date, I have had emails from five or six different individuals, often impossible to decipher because of the poor level of English as well as two personal phone calls - one of which from the UK to the Philippines.  Emails asking me to confirm any possible changes within 30 minutes of receiving them have been sent at 6.30 am GMT when, of course, most people are unable to reply to them at that hour of the morning and who can reply to an email within that time limit anyway?  I cancelled the whole trip out of pure frustration and did receive a refund within a reasonable amount of time for the flights (around £4,150) but still have not received a refund for a VIP lounge (£63.00) booked for four people, despite trip.com assuring me that this has been returned.  To anyone considering using trip.com, please take my advice and do not do so.  It has been one of the most stressful experiences ever.  Trip.com agents kept repeating that United Airlines were at fault because of cancelling one sector of our round trip but surely, they as an agent, should take responsibility for dealing professionally with any issues and complaints like mine.  It goes against my better judgment to even award trip.com one star and I agree with many reviewers that they are not even worth this.  Take your business elsewhere future travellers when considering using trip.com.Date of experience: 14 January 2023","1"
"2847","Helpful Customer ServiceTheir customer support service is outstanding. They can solve any issues quickly.Date of experience: 13 January 2023","5"
"2848","Great flight connectionDate of experience: 13 January 2023","5"
"2849","Absolutely terrible customer serviceAbsolutely terrible customer service, my flight got cancelled and they rejected my request for a refund due to the flight cancellation and told me to file a different request for ""voluntary cancellation"". When I filed the request they told me to, they told me that since I did that I only get less than half of the money back even though I never confirmed the amount they were supposed to refund me.Date of experience: 01 December 2022","1"
"2850","its easy to book and the ticket is…its easy to book and the ticket is cheaper than to others thanks trip.comDate of experience: 14 January 2023","5"
"2851","First flight was cancelled on the dayFirst flight was cancelled on the day, but trip.com would not accept that it had been cancelled so gave no help in resolving or with a new flight. Had to book flights to get us on holiday at our expense and from a different airport, no help from them at all. Spoke to them on the way to the airport and told them i wished to keep return flights. A few days in to the holiday i checked our return flights and found they had been cancelled leaving us without a return flight! Again we had to pay for return flights at our expense. When we arrived home I applied for a full refund and compensation, they tried to penalise on the refund amount still saying we were no shows on the first flight.Over a month later they finally accepted that the flight had been cancelled and offered a refund that was £70 less than i had paid to them, still don't know why. Only compensation offered was in trip coins to the value of about £80. Will never travel with them again and I am beginning a settlement claim against them.Date of experience: 12 December 2022","1"
"2852","Trip.com give me reasonable price for…Trip.com give me reasonable price for hotel bookingDate of experience: 10 January 2023","5"
"2853","Quick understanding of my request…Quick understanding of my request (cancellation policy) and efficient answer.Date of experience: 13 January 2023","5"
"2854","The amazing roomI just loved the hotel room because of their cleanliness and the smell that you will noticed that it was really sanitized.Date of experience: 10 January 2023","5"
"2855","Thank you for allThank you for all. It was so fast . CongratulationDate of experience: 14 January 2023","5"
"2856","Highly recommend!Fully renovated and very clean hotel, great location with easy access to all attractions, not to mention their yummy authentic breakfast!Friendly, helpful and professional staff with special thanks to Sahmus and Muhamet, and the manager Hakan!!Date of experience: 02 January 2023","5"
"2857","We have not received our tickets yetDate of experience: 14 January 2023","1"
"2858","My experience has satisfied and…My experience has satisfied and Trip.com gives me best pricesDate of experience: 10 January 2023","5"
"2859","Keeping me updated about changes in the…Keeping me updated about changes in the flight was great to be honestDate of experience: 13 January 2023","5"
"2860","Fast follow up order & handle with…Fast follow up order & handle with care, a lot of progress than before!Date of experience: 13 January 2023","5"
"2861","Terrible company09.01.2023Terrible company, constantly washing their hands of responsibility.I called them to change a flight at 8pm to but was told my check in status was showing as checked in and I had to call the airline themselves to have it changed before they could change my flights. I was given a very specific additional amount I'd need to pay of £344.Called the airline who changed the check in status so I called trip.com again but was told their systems did not reflect the change and that I had to go back to the airline to make the changes to both my check in status and indeed the flights themselves.Back I went to the airline to be told everything I had been told by trip.com was inaccurate. Specifically, they could not make the change to the flight and that the check in status had definitely been updated.Back to trip.com who after fobbing me off back to the airline (which I refused to do since I'd just got off the phone to them) were then able miraculously to align the check in status but the additional flight cost was no longer £344 but had changed to £411 (almost £70 more than quoted less than 4 hours earlier).Nice little additional earner for someone !!!!!Made my feelings known about the additional amount, deleted the app and won't be going near them again.I have also discouraged friends and family from going near them, they have no sense of doing the right thing at all. A very short-sighted view trying to milk customers.The best businesses put their customers at the forefront but that seems to be the furthest thing from the minds of this companyDO NOT USE THESE PEOPLE if you want an acceptable level of customer service, integrity or fair treatmentThe fact more than 25% of the reviews on here are 1 star tells it's own story !!!! 🤬🤬🤬I agreed to pay the extra £411 just to get rid of themUPDATE 10.1.2023 am - I have now received an email where the amount has changed again. What started as an additional £343, going up to £411 2 phone calls later, has changed again now to £744.50 !!!!!!!!!!!!!This is the contact the responder below is seemingly referring to Their idea of help seems to be to ask for larger and larger payments the more you get in touch !!!!UPDATE 10.01.2023 pmThey are now trying to take the full flight cost because the email they sent in the middle of the night (without informing me to expect this email) was not actioned within the 1 hour window they give you.Their argument being the flight has taken off. I asked for the change before that, it's their fault for not telling me to look out for an emailWaiting to see if their escalation team can take responsibility and reimbursement the flight cost minus cancellation feesWill provide a further update once they get back to me.What doesn't help is that everyone I have spoken to at trip.com, English is not their first language so they are perhaps not able to understand the request / issue or it's getting lost in translationA total nightmare !The responder below claims to have emailed me for the booking details.This is completely untrue, I have searched through all my emails (including spam) and there is nothing from them with the exception of the emails I have already referencedStill waiting for the contact that Una below is talking aboutWould you like me to put my booking reference on here? Because you certainly haven't contacted me for it..........................Update - 11.01.2023 amReceived an email and provided booking number and contact detailsWatch this space........Update - 11.01.2023 pmThe 24 hour window I was told I would get a call in from the escalation team has come and gone...........Update 12.01.2023 amReceived a response that's not progressed anything just pretty much stating what I already know. My specific request of a phone call to discuss that has been made at least 3 times has gone ignored. They state they need another 1-2 days to continue investigating which is exactly the same as I have been told for the last 2 daysI simply want them to return the money less the cancellation feesI will be taking the issue to the regulators if they keep ducking around and refusing to see this matter to what is the fairest and easiest way to conclude thisWill provide more updates as they happen but nothing yet that's progressive........Date of experience: 09 January 2023","1"
"2862","Roller coaster Ride with happy endingIt was quite a roller coaster for me as the itinerary did not reflect my full name and I wanted to clarify and ensure that my ticket has my full name. Went through many hands before getting the answer. Very Special thanks to Alice, for clarifying and giving me the assurance that my full name is on my ticket even though the itinerary does not reflected it.Special thanks to Asma and Merna for giving me the solution that does not cause me further panick.Also thank you to all the staffs who help me along the way be it bad or good, Elvira, Chelsea, Nestle, Joseph, Abbie, Julie, Sony, Eric and Jeremiah.Thank you all for your effortsDate of experience: 08 January 2023","4"
"2863","Easy and convenientEasy and convenient to book for affordable accommodationDate of experience: 06 January 2023","5"
"2864","Very helpful and efficient serviceDate of experience: 06 January 2023","5"
"2865","Good processGood process Nice service for reservationDate of experience: 02 January 2023","5"
"2866","I needed same day flightWhen I needed same day flight, within China,  city to city, Trip.com.au did deliver to my need, and at reasonable price.Date of experience: 06 January 2023","5"
"2867","Everything was effortlessEverything was effortlessWas nice to not need to do any extra checkins or verification, I got to the hotel and got my room without any hassle, and the hotel had all the amenities that the website describedDate of experience: 31 December 2022","5"
"2868","Superfast action in Customer satisfactionI had to cancel my flight ticket booked through Trip.com at last minute. I contacted airline directly and made the cancelation then contacted Trip.com for refund. The process was so quickly completed that I am very happy about the fast service. Thanks Trip.com. I will use for my future travels as much.Date of experience: 08 January 2023","5"
"2869","Spacious room and central location+ Spacious room, central location.- Very lazy staff of the spa-centre (which is quite hard to locate btw), below-the-average breakfastDate of experience: 28 December 2022","3"
"2870","SCAM!! I would give zero stars if possibleI would give zero stars if possible. SCAM! they use random emails and different names on bookings so you can not access it. I have been waiting for a refund for over 2 months and keep on telling me that they have not received the refund from airline but airline have confirmed it was paid on Nov 17thDate of experience: 16 November 2022","1"
"2871","Fast and efficient.Did not take an age to book my flight.Date of experience: 02 January 2023","5"
"2872","was able to get a lot of emails from…was able to get a lot of emails from you but still do not have a flight schedule was going to callDate of experience: 09 January 2023","3"
"2873","I always found much better prices than…I always found much better prices than any other apps or siteI strongly recommend everyone to this appDate of experience: 09 January 2023","5"
"2874","Changed my name on reservation for freeDate of experience: 09 January 2023","5"
